annotation,SYMBOL
positive regulation of protein ubiquitination,ANGPT1
cell-substrate adhesion,ANGPT1
regulation of tumor necrosis factor production,ANGPT1
protein localization to cell surface,ANGPT1
negative regulation of protein import into nucleus,ANGPT1
negative regulation of apoptotic process,ANGPT1
negative regulation of apoptotic process,ANGPT1
negative regulation of vascular permeability,ANGPT1
negative regulation of vascular permeability,ANGPT1
regulation of canonical NF-kappaB signal transduction,ANGPT1
negative regulation of neuron apoptotic process,ANGPT1
positive regulation of blood vessel endothelial cell migration,ANGPT1
positive regulation of cell adhesion,ANGPT1
Tie signaling pathway,ANGPT1
Tie signaling pathway,ANGPT1
Tie signaling pathway,ANGPT1
positive regulation of peptidyl-tyrosine phosphorylation,ANGPT1
positive regulation of peptidyl-tyrosine phosphorylation,ANGPT1
positive regulation of coagulation,ANGPT1
positive chemotaxis,ANGPT1
neuron apoptotic process,ANGPT1
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ANGPT1
positive regulation of ERK1 and ERK2 cascade,ANGPT1
glomerulus vasculature development,ANGPT1
mitochondrial fission,MTFR1
mitochondrion organization,MTFR1
aerobic respiration,MTFR1
G protein-coupled receptor signaling pathway,P2RY14
G protein-coupled purinergic nucleotide receptor signaling pathway,P2RY14
cholesterol biosynthetic process,DHCR24
cholesterol biosynthetic process,DHCR24
cholesterol biosynthetic process,DHCR24
Ras protein signal transduction,DHCR24
protein localization,DHCR24
negative regulation of cell population proliferation,DHCR24
response to hormone,DHCR24
tissue development,DHCR24
male genitalia development,DHCR24
plasminogen activation,DHCR24
cholesterol biosynthetic process via desmosterol,DHCR24
cholesterol biosynthetic process via desmosterol,DHCR24
cholesterol biosynthetic process via lathosterol,DHCR24
amyloid precursor protein catabolic process,DHCR24
skin development,DHCR24
membrane organization,DHCR24
"RNA splicing, via transesterification reactions",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
"mRNA splicing, via spliceosome",SF3B3
regulation of DNA repair,SF3B3
RNA splicing,SF3B3
negative regulation of protein catabolic process,SF3B3
regulation of RNA splicing,SF3B3
positive regulation of DNA-templated transcription,SF3B3
regulation of protein ADP-ribosylation,PUM3
mitotic chromosome movement towards spindle pole,DLGAP5
signaling,DLGAP5
positive regulation of mitotic metaphase/anaphase transition,DLGAP5
detection of triacyl bacterial lipopeptide,TLR1
cellular response to triacyl bacterial lipopeptide,TLR1
microglial cell activation,TLR1
toll-like receptor signaling pathway,TLR1
toll-like receptor signaling pathway,TLR1
immune response,TLR1
signal transduction,TLR1
signal transduction,TLR1
positive regulation of interleukin-6 production,TLR1
positive regulation of interleukin-8 production,TLR1
positive regulation of tumor necrosis factor production,TLR1
positive regulation of toll-like receptor 2 signaling pathway,TLR1
macrophage activation,TLR1
innate immune response,TLR1
innate immune response,TLR1
cellular response to triacyl bacterial lipopeptide,TLR1
regulation of cell-substrate adhesion,RSU1
signal transduction,RSU1
positive regulation of cell-substrate adhesion,RSU1
positive regulation of GTPase activity,RSU1
negative regulation of transcription by RNA polymerase II,NR6A1
gamete generation,NR6A1
intracellular receptor signaling pathway,NR6A1
positive regulation of transcription by RNA polymerase II,NR6A1
calcium ion transport,RYR3
intracellular calcium ion homeostasis,RYR3
calcium-mediated signaling,RYR3
calcium-mediated signaling,RYR3
calcium-mediated signaling,RYR3
release of sequestered calcium ion into cytosol,RYR3
protein homotetramerization,RYR3
calcium ion transmembrane transport,RYR3
cellular response to calcium ion,RYR3
cellular response to magnesium ion,RYR3
cellular response to caffeine,RYR3
cellular response to ATP,RYR3
mRNA processing,RBMY1F
RNA splicing,RBMY1F
epithelial cell differentiation,CNN3
actomyosin structure organization,CNN3
chromatin remodeling,RPS6KA1
protein phosphorylation,RPS6KA1
signal transduction,RPS6KA1
chemical synaptic transmission,RPS6KA1
positive regulation of cell growth,RPS6KA1
negative regulation of TOR signaling,RPS6KA1
negative regulation of apoptotic process,RPS6KA1
negative regulation of apoptotic process,RPS6KA1
regulation of translation in response to stress,RPS6KA1
positive regulation of cell differentiation,RPS6KA1
positive regulation of transcription by RNA polymerase II,RPS6KA1
hepatocyte proliferation,RPS6KA1
chromatin organization,SAFB
"RNA splicing, via transesterification reactions",SF3B4
"mRNA splicing, via spliceosome",SF3B4
"mRNA splicing, via spliceosome",SF3B4
"mRNA splicing, via spliceosome",SF3B4
"mRNA splicing, via spliceosome",SF3B4
"mRNA splicing, via spliceosome",SF3B4
"mRNA splicing, via spliceosome",SF3B4
mRNA processing,SF3B4
RNA splicing,SF3B4
mRNA 3'-splice site recognition,SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
"mRNA splicing, via spliceosome",SF3A2
mRNA processing,SF3A2
positive regulation of neuron projection development,SF3A2
homologous chromosome pairing at meiosis,SYCP1
synaptonemal complex assembly,SYCP1
synaptonemal complex assembly,SYCP1
reciprocal meiotic recombination,SYCP1
spermatogenesis,SYCP1
regulation of protein localization,SYCP1
sperm DNA condensation,SYCP1
protein homotetramerization,SYCP1
cell division,SYCP1
RNA processing,RBMS2
intracellular protein transport,SEC23A
protein localization to plasma membrane,SEC23A
intracellular protein transport,SEC23B
regulation of cell adhesion,CYTH1
vesicle-mediated transport,CYTH1
regulation of ARF protein signal transduction,CYTH1
mRNA 3'-splice site recognition,SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
"mRNA splicing, via spliceosome",SF3A1
mRNA processing,SF3A1
"mRNA cis splicing, via spliceosome",SF3A1
angiogenesis,SHB
apoptotic process,SHB
signal transduction,SHB
B cell proliferation,SHB
positive regulation of T-helper cell differentiation,SHB
positive regulation of mitotic cell cycle,SHB
T cell receptor signaling pathway,SHB
hematopoietic stem cell proliferation,SHB
positive regulation of transcription by RNA polymerase II,SHH
epithelial-mesenchymal cell signaling,SHH
negative regulation of transcription by RNA polymerase II,SHH
branching involved in blood vessel morphogenesis,SHH
vasculogenesis,SHH
metanephros development,SHH
branching involved in ureteric bud morphogenesis,SHH
cell fate specification,SHH
neural crest cell migration,SHH
heart looping,SHH
positive regulation of neuroblast proliferation,SHH
osteoblast development,SHH
lymphoid progenitor cell differentiation,SHH
determination of left/right asymmetry in lateral mesoderm,SHH
determination of left/right asymmetry in lateral mesoderm,SHH
protein import into nucleus,SHH
endocytosis,SHH
smoothened signaling pathway,SHH
smoothened signaling pathway,SHH
smoothened signaling pathway,SHH
smoothened signaling pathway,SHH
cell-cell signaling,SHH
pattern specification process,SHH
ectoderm development,SHH
neuroblast proliferation,SHH
axon guidance,SHH
central nervous system development,SHH
ventral midline development,SHH
hindgut morphogenesis,SHH
heart development,SHH
blood coagulation,SHH
androgen metabolic process,SHH
positive regulation of cell population proliferation,SHH
positive regulation of cell population proliferation,SHH
embryonic pattern specification,SHH
polarity specification of anterior/posterior axis,SHH
dorsal/ventral pattern formation,SHH
positive regulation of gene expression,SHH
negative regulation of gene expression,SHH
oligodendrocyte development,SHH
skeletal muscle cell proliferation,SHH
positive regulation of skeletal muscle cell proliferation,SHH
intein-mediated protein splicing,SHH
protein autoprocessing,SHH
spinal cord dorsal/ventral patterning,SHH
spinal cord motor neuron differentiation,SHH
thalamus development,SHH
dorsal/ventral neural tube patterning,SHH
cerebellar granule cell precursor proliferation,SHH
positive regulation of cerebellar granule cell precursor proliferation,SHH
telencephalon regionalization,SHH
regulation of proteolysis,SHH
positive regulation of Wnt signaling pathway,SHH
lung development,SHH
embryonic limb morphogenesis,SHH
negative regulation of cell migration,SHH
male genitalia development,SHH
prostate gland development,SHH
thyroid gland development,SHH
forebrain development,SHH
midbrain development,SHH
hindbrain development,SHH
pancreas development,SHH
hair follicle morphogenesis,SHH
negative regulation of proteasomal ubiquitin-dependent protein catabolic process,SHH
T cell differentiation in thymus,SHH
negative regulation of T cell differentiation in thymus,SHH
positive regulation of T cell differentiation in thymus,SHH
positive regulation of immature T cell proliferation in thymus,SHH
negative regulation of transcription elongation by RNA polymerase II,SHH
embryonic forelimb morphogenesis,SHH
embryonic hindlimb morphogenesis,SHH
trunk neural crest cell migration,SHH
T cell proliferation,SHH
regulation of cell population proliferation,SHH
negative regulation of T cell proliferation,SHH
positive regulation of protein import into nucleus,SHH
odontogenesis of dentin-containing tooth,SHH
regulation of odontogenesis,SHH
embryonic digit morphogenesis,SHH
camera-type eye development,SHH
negative regulation of apoptotic process,SHH
"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",SHH
positive thymic T cell selection,SHH
negative thymic T cell selection,SHH
intermediate filament organization,SHH
myoblast differentiation,SHH
negative regulation of cell differentiation,SHH
positive regulation of smoothened signaling pathway,SHH
positive regulation of smoothened signaling pathway,SHH
positive regulation of DNA-templated transcription,SHH
positive regulation of transcription by RNA polymerase II,SHH
alpha-beta T cell differentiation,SHH
positive regulation of alpha-beta T cell differentiation,SHH
negative regulation of alpha-beta T cell differentiation,SHH
cell development,SHH
thymus development,SHH
embryonic digestive tract morphogenesis,SHH
embryonic foregut morphogenesis,SHH
positive regulation of skeletal muscle tissue development,SHH
animal organ formation,SHH
neuron fate commitment,SHH
embryonic skeletal system development,SHH
positive regulation of astrocyte differentiation,SHH
positive regulation of oligodendrocyte differentiation,SHH
smooth muscle tissue development,SHH
branching morphogenesis of an epithelial tube,SHH
inner ear development,SHH
formation of anatomical boundary,SHH
stem cell development,SHH
positive regulation of striated muscle cell differentiation,SHH
positive regulation of cell division,SHH
Bergmann glial cell differentiation,SHH
roof of mouth development,SHH
canonical Wnt signaling pathway,SHH
limb bud formation,SHH
regulation of glial cell proliferation,SHH
lung epithelium development,SHH
trachea morphogenesis,SHH
branching involved in salivary gland morphogenesis,SHH
bud outgrowth involved in lung branching,SHH
right lung development,SHH
left lung development,SHH
lung lobe morphogenesis,SHH
lung-associated mesenchyme development,SHH
primary prostatic bud elongation,SHH
prostate epithelial cord elongation,SHH
salivary gland cavitation,SHH
